Id,Project Id,Armour Type,Armour Slope [v:h],Armour Density [kg/m3],Armour Mass [kg],Water Density [kg/m3],Offshore Significant Wave Height [m],Offshore Bed Elevation [m Datum],Average slope between offshore wave location and in front of Section [v:h],Significant Wave Height at Toe [m],Bed Elevation at Toe [m Datum],Peak Wave Period [s],Number of Waves [-],Crest Level [m Datum],Water Level [ m Datum],Notional Permeability [-],Damage [%]
4274,10,ROCK,01:01.5,2667.3,8451.520913,1020,3.757607938,-32.63937405, 1:1000,3.757607938,-32.63937405,12.64710451,1000,407.9921756,0,0.5,1.61
4275,10,ROCK,1:02,2667.3,8451.520913,1020,4.279837922,-32.63937405, 1:1000,4.279837922,-32.63937405,16.60730896,1000,407.9921756,0,0.6,1.57
4276,10,ROCK,1:02,2667.3,8451.520913,1020,5.646611711,-32.63937405, 1:1000,5.646611711,-32.63937405,16.60730896,1000,407.9921756,0,0.6,4.83
4277,10,ROCK,1:02,2667.3,8451.520913,1020,6.997065812,-32.63937405, 1:1000,6.997065812,-32.63937405,16.79893175,1000,407.9921756,0,0.6,17.68
4278,10,ROCK,1:02,2667.3,8451.520913,1020,6.250440131,-32.63937405, 1:1000,6.250440131,-32.63937405,16.60730896,1000,407.9921756,0,0.6,10.02
4279,10,ROCK,1:02,2667.3,8451.520913,1020,5.491574684,-32.63937405, 1:1000,5.491574684,-32.63937405,12.77485304,1000,407.9921756,0,0.6,4.84
4280,10,ROCK,1:02,2667.3,8451.520913,1020,7.36425877,-32.63937405, 1:1000,7.36425877,-32.63937405,12.64710451,1000,407.9921756,0,0.6,16.48
4281,10,ROCK,1:02,2667.3,8451.520913,1020,6.45851614,-32.63937405, 1:1000,6.45851614,-32.63937405,12.77485304,1000,407.9921756,0,0.6,11.45
4282,10,ROCK,1:02,2667.3,8451.520913,1020,4.296157609,-32.63937405, 1:1000,4.296157609,-32.63937405,12.77485304,1000,407.9921756,0,0.6,2.6
4283,10,ROCK,1:02,2667.3,8451.520913,1020,5.793488894,-32.63937405, 1:1000,5.793488894,-32.63937405,8.94239713,1000,407.9921756,0,0.6,3
4284,10,ROCK,1:02,2667.3,8451.520913,1020,6.923627221,-32.63937405, 1:1000,6.923627221,-32.63937405,9.389516986,1000,407.9921756,0,0.6,5.96
4285,10,ROCK,1:02,2667.3,8451.520913,1020,4.116641052,-32.63937405, 1:1000,4.116641052,-32.63937405,9.261768456,1000,407.9921756,0,0.6,1.13
4286,10,ROCK,1:02,2667.3,8451.520913,1020,7.678412745,-32.63937405, 1:1000,7.678412745,-32.63937405,9.389516986,1000,407.9921756,0,0.6,10.64
4287,10,ROCK,1:03,2682.6,8500,1020,3.826966607,-32.63937405, 1:1000,3.826966607,-32.63937405,14.37170967,1000,407.9921756,0,0.1,8.6
4288,10,ROCK,1:03,2682.6,8500,1020,2.533631411,-32.63937405, 1:1000,2.533631411,-32.63937405,14.37170967,1000,407.9921756,0,0.1,0.86
4289,10,ROCK,1:03,2682.6,8500,1020,3.235377953,-32.63937405, 1:1000,3.235377953,-32.63937405,14.30783541,1000,407.9921756,0,0.1,4.7
4290,10,ROCK,1:03,2682.6,8500,1020,4.520553306,-32.63937405, 1:1000,4.520553306,-32.63937405,14.30783541,1000,407.9921756,0,0.1,9.69
4291,10,ROCK,1:03,2682.6,8500,1020,2.81106609,-32.63937405, 1:1000,2.81106609,-32.63937405,14.37170967,1000,407.9921756,0,0.1,3.4
4292,10,ROCK,1:03,2682.6,8500,1020,3.41489451,-32.63937405, 1:1000,3.41489451,-32.63937405,11.43349347,1000,407.9921756,0,0.1,2.75
4293,10,ROCK,1:03,2682.6,8500,1020,4.867346655,-32.63937405, 1:1000,4.867346655,-32.63937405,11.43349347,1000,407.9921756,0,0.1,6.77
4294,10,ROCK,1:03,2682.6,8500,1020,4.104401287,-32.63937405, 1:1000,4.104401287,-32.63937405,11.43349347,1000,407.9921756,0,0.1,2.72
4295,10,ROCK,1:03,2682.6,8500,1020,4.463434401,-32.63937405, 1:1000,4.463434401,-32.63937405,11.43349347,1000,407.9921756,0,0.1,7.21
4296,10,ROCK,1:03,2682.6,8500,1020,5.524214058,-32.63937405, 1:1000,5.524214058,-32.63937405,11.49736774,1000,407.9921756,0,0.1,13.02
4297,10,ROCK,1:03,2682.6,8500,1020,5.434455779,-32.63937405, 1:1000,5.434455779,-32.63937405,17.37380014,1000,407.9921756,0,0.1,18.32
4298,10,ROCK,1:03,2682.6,8500,1020,3.704568955,-32.63937405, 1:1000,3.704568955,-32.63937405,16.60730896,1000,407.9921756,0,0.1,2.25
4299,10,ROCK,1:03,2682.6,8500,1020,4.345116671,-32.63937405, 1:1000,4.345116671,-32.63937405,15.77694351,1000,407.9921756,0,0.1,6.33
4300,10,ROCK,1:03,2682.6,8500,1020,4.981584465,-32.63937405, 1:1000,4.981584465,-32.63937405,17.05442881,1000,407.9921756,0,0.1,10.73
4301,10,ROCK,1:03,2682.6,8500,1020,3.002822413,-32.63937405, 1:1000,3.002822413,-32.63937405,15.77694351,1000,407.9921756,0,0.1,1.21
4302,10,ROCK,1:03,2682.6,8500,1020,3.614810676,-32.63937405, 1:1000,3.614810676,-32.63937405,19.16227956,1000,407.9921756,0,0.1,6.83
4303,10,ROCK,1:03,2682.6,8500,1020,4.365516279,-32.63937405, 1:1000,4.365516279,-32.63937405,9.836636843,1000,407.9921756,0,0.1,4.03
4304,10,ROCK,1:03,2682.6,8500,1020,5.112141961,-32.63937405, 1:1000,5.112141961,-32.63937405,11.68899053,1000,407.9921756,0,0.1,7.19
4305,10,ROCK,1:03,2682.6,8500,1020,2.737627499,-32.63937405, 1:1000,2.737627499,-32.63937405,12.07223613,1000,407.9921756,0,0.1,0.86
4306,10,ROCK,1:03,2682.6,8500,1020,3.537292163,-32.63937405, 1:1000,3.537292163,-32.63937405,12.07223613,1000,407.9921756,0,0.1,1.12
4307,10,ROCK,1:03,2682.6,8500,1020,5.728210146,-32.63937405, 1:1000,5.728210146,-32.63937405,12.07223613,1000,407.9921756,0,0.1,6.81
4308,10,ROCK,1:03,2682.6,8500,1020,4.447114714,-32.63937405, 1:1000,4.447114714,-32.63937405,8.94239713,1000,407.9921756,0,0.1,3.94
4309,10,ROCK,1:03,2682.6,8500,1020,3.235377953,-32.63937405, 1:1000,3.235377953,-32.63937405,8.94239713,1000,407.9921756,0,0.1,0.65
4310,10,ROCK,1:03,2682.6,8500,1020,5.059102978,-32.63937405, 1:1000,5.059102978,-32.63937405,8.94239713,1000,407.9921756,0,0.1,3.13
4311,10,ROCK,1:03,2682.6,8500,1020,5.675171163,-32.63937405, 1:1000,5.675171163,-32.63937405,8.94239713,1000,407.9921756,0,0.1,6.71
4312,10,ROCK,1:03,2682.6,8500,1020,6.797149646,-32.63937405, 1:1000,6.797149646,-32.63937405,8.94239713,1000,407.9921756,0,0.1,11.84
4313,10,ROCK,1:02,2682.6,8500,1020,3.500572867,-32.63937405, 1:1000,3.500572867,-32.63937405,13.28584716,3000,407.9921756,0,0.1,6.39
4314,10,ROCK,1:02,2682.6,8500,1020,1.893083695,-32.63937405, 1:1000,1.893083695,-32.63937405,13.60521849,3000,407.9921756,0,0.1,0.65
4315,10,ROCK,1:02,2682.6,8500,1020,3.149699596,-32.63937405, 1:1000,3.149699596,-32.63937405,13.60521849,3000,407.9921756,0,0.1,6.54
4316,10,ROCK,1:02,2682.6,8500,1020,2.860025151,-32.63937405, 1:1000,2.860025151,-32.63937405,13.60521849,3000,407.9921756,0,0.1,1.57
4317,10,ROCK,1:02,2682.6,8500,1020,2.990582647,-32.63937405, 1:1000,2.990582647,-32.63937405,16.35181189,3000,407.9921756,0,0.1,2.45
4318,10,ROCK,1:02,2682.6,8500,1020,3.374095293,-32.63937405, 1:1000,3.374095293,-32.63937405,16.1601891,3000,407.9921756,0,0.1,9.2
4319,10,ROCK,1:02,2682.6,8500,1020,2.680508594,-32.63937405, 1:1000,2.680508594,-32.63937405,16.60730896,3000,407.9921756,0,0.1,1.49
4320,10,ROCK,1:02,2682.6,8500,1020,2.272516418,-32.63937405, 1:1000,2.272516418,-32.63937405,16.35181189,3000,407.9921756,0,0.1,0.71
4321,10,ROCK,1:02,2682.6,8500,1020,3.243537796,-32.63937405, 1:1000,3.243537796,-32.63937405,16.35181189,3000,407.9921756,0,0.1,3.92
4322,10,ROCK,1:02,2682.6,8500,1020,3.064021239,-32.63937405, 1:1000,3.064021239,-32.63937405,19.99264501,3000,407.9921756,0,0.1,1.39
4323,10,ROCK,1:02,2682.6,8500,1020,2.684588516,-32.63937405, 1:1000,2.684588516,-32.63937405,19.99264501,3000,407.9921756,0,0.1,0.62
4324,10,ROCK,1:02,2682.6,8500,1020,2.256196731,-32.63937405, 1:1000,2.256196731,-32.63937405,19.99264501,3000,407.9921756,0,0.1,1.09
4325,10,ROCK,1:03,2682.6,8500,1020,4.802067907,-32.63937405, 1:1000,4.802067907,-32.63937405,16.1601891,3000,407.9921756,0,0.1,23.8
4326,10,ROCK,1:03,2682.6,8500,1020,4.059522148,-32.63937405, 1:1000,4.059522148,-32.63937405,16.35181189,3000,407.9921756,0,0.1,6.71
4327,10,ROCK,1:03,2682.6,8500,1020,3.500572867,-32.63937405, 1:1000,3.500572867,-32.63937405,16.1601891,3000,407.9921756,0,0.1,3.09
4328,10,ROCK,1:03,2682.6,8500,1020,4.426715106,-32.63937405, 1:1000,4.426715106,-32.63937405,16.1601891,3000,407.9921756,0,0.1,9.16
4329,10,ROCK,1:03,2682.6,8500,1020,2.876344838,-32.63937405, 1:1000,2.876344838,-32.63937405,16.1601891,3000,407.9921756,0,0.1,1.88
4330,10,ROCK,1:03,2682.6,8500,1020,4.063602069,-32.63937405, 1:1000,4.063602069,-32.63937405,19.67327369,3000,407.9921756,0,0.1,7.46
4331,10,ROCK,1:03,2682.6,8500,1020,3.443453962,-32.63937405, 1:1000,3.443453962,-32.63937405,19.67327369,3000,407.9921756,0,0.1,1.47
4332,10,ROCK,1:03,2682.6,8500,1020,3.753528016,-32.63937405, 1:1000,3.753528016,-32.63937405,19.99264501,3000,407.9921756,0,0.1,2.35
4333,10,ROCK,1:03,2682.6,8500,1020,4.32063714,-32.63937405, 1:1000,4.32063714,-32.63937405,19.67327369,3000,407.9921756,0,0.1,11.39
4334,10,ROCK,1:03,2667.3,8451.520913,1020,4.479754088,-32.63937405, 1:1000,4.479754088,-32.63937405,16.1601891,3000,407.9921756,0,0.1,8.16
4335,10,ROCK,1:03,2667.3,8451.520913,1020,4.0880816,-32.63937405, 1:1000,4.0880816,-32.63937405,15.9685663,3000,407.9921756,0,0.1,9.11
4336,10,ROCK,1:03,2667.3,8451.520913,1020,3.50873271,-32.63937405, 1:1000,3.50873271,-32.63937405,15.9685663,3000,407.9921756,0,0.1,3.66
4337,10,ROCK,1:03,2667.3,8451.520913,1020,3.027301943,-32.63937405, 1:1000,3.027301943,-32.63937405,15.9685663,3000,407.9921756,0,0.1,1.48
4338,10,ROCK,1:03,2667.3,8451.520913,1020,4.846947047,-32.63937405, 1:1000,4.846947047,-32.63937405,15.77694351,3000,407.9921756,0,0.1,15.15
4339,10,ROCK,1:03,2667.3,8451.520913,1020,4.981584465,-32.63937405, 1:1000,4.981584465,-32.63937405,13.0303501,3000,407.9921756,0,0.1,13.12
4340,10,ROCK,1:03,2667.3,8451.520913,1020,4.096241443,-32.63937405, 1:1000,4.096241443,-32.63937405,13.0303501,3000,407.9921756,0,0.1,5.47
4341,10,ROCK,1:03,2667.3,8451.520913,1020,3.259857483,-32.63937405, 1:1000,3.259857483,-32.63937405,12.90260157,3000,407.9921756,0,0.1,2.11
4342,10,ROCK,1:03,2667.3,8451.520913,1020,5.585412884,-32.63937405, 1:1000,5.585412884,-32.63937405,12.90260157,3000,407.9921756,0,0.1,19.47
4343,10,ROCK,1:03,2667.3,8451.520913,1020,4.581752132,-32.63937405, 1:1000,4.581752132,-32.63937405,12.83872731,3000,407.9921756,0,0.1,9.62
4344,10,ROCK,1:03,2667.3,8451.520913,1020,4.002403243,-32.63937405, 1:1000,4.002403243,-32.63937405,8.750774334,3000,407.9921756,0,0.1,2.15
4345,10,ROCK,1:03,2667.3,8451.520913,1020,5.491574684,-32.63937405, 1:1000,5.491574684,-32.63937405,8.814648599,3000,407.9921756,0,0.1,7.45
4346,10,ROCK,1:03,2667.3,8451.520913,1020,6.315718879,-32.63937405, 1:1000,6.315718879,-32.63937405,9.134019925,3000,407.9921756,0,0.1,13.11
4347,10,ROCK,1:03,2667.3,8451.520913,1020,6.862428394,-32.63937405, 1:1000,6.862428394,-32.63937405,9.325642721,3000,407.9921756,0,0.1,17.81
4348,10,ROCK,1:03,2667.3,8451.520913,1020,4.842867125,-32.63937405, 1:1000,4.842867125,-32.63937405,9.006271395,3000,407.9921756,0,0.1,6.44
4349,10,ROCK,1:03,2682.6,8500,1020,5.124381726,-32.63937405, 1:1000,5.124381726,-32.63937405,13.47746996,3000,407.9921756,0,0.1,12.34
4350,10,ROCK,1:03,2682.6,8500,1020,4.096241443,-32.63937405, 1:1000,4.096241443,-32.63937405,13.47746996,3000,407.9921756,0,0.1,6.63
4351,10,ROCK,1:03,2682.6,8500,1020,2.819225934,-32.63937405, 1:1000,2.819225934,-32.63937405,13.28584716,3000,407.9921756,0,0.1,0.77
4352,10,ROCK,1:03,2682.6,8500,1020,3.541372085,-32.63937405, 1:1000,3.541372085,-32.63937405,13.60521849,3000,407.9921756,0,0.1,2.93
4353,10,ROCK,1:03,2682.6,8500,1020,4.728629316,-32.63937405, 1:1000,4.728629316,-32.63937405,13.86071555,3000,407.9921756,0,0.1,12.64
4354,10,ROCK,1:03,2682.6,8500,1020,5.409976249,-32.63937405, 1:1000,5.409976249,-32.63937405,13.47746996,3000,407.9921756,0,0.1,18.65
4355,10,ROCK,1:04,2682.6,8500,1020,6.776750037,-32.63937405, 1:1000,6.776750037,-32.63937405,15.9685663,3000,407.9921756,0,0.1,32.97
4356,10,ROCK,1:04,2682.6,8500,1020,5.569093197,-32.63937405, 1:1000,5.569093197,-32.63937405,16.35181189,3000,407.9921756,0,0.1,18.32
4357,10,ROCK,1:04,2682.6,8500,1020,4.740869081,-32.63937405, 1:1000,4.740869081,-32.63937405,15.9685663,3000,407.9921756,0,0.1,8.78
4358,10,ROCK,1:04,2682.6,8500,1020,3.643370128,-32.63937405, 1:1000,3.643370128,-32.63937405,15.58532071,3000,407.9921756,0,0.1,3.24
4359,10,ROCK,1:04,2682.6,8500,1020,5.479334919,-32.63937405, 1:1000,5.479334919,-32.63937405,19.99264501,3000,407.9921756,0,0.1,29.88
4360,10,ROCK,1:04,2682.6,8500,1020,4.851026968,-32.63937405, 1:1000,4.851026968,-32.63937405,19.80102222,3000,407.9921756,0,0.1,19.17
4361,10,ROCK,1:04,2682.6,8500,1020,3.565851615,-32.63937405, 1:1000,3.565851615,-32.63937405,19.99264501,3000,407.9921756,0,0.1,5.11
4362,10,ROCK,1:04,2682.6,8500,1020,7.547855249,-32.63937405, 1:1000,7.547855249,-32.63937405,11.68899053,3000,407.9921756,0,0.1,17.31
4363,10,ROCK,1:04,2682.6,8500,1020,7.959927347,-32.63937405, 1:1000,7.959927347,-32.63937405,11.62511627,3000,407.9921756,0,0.1,19.57
4364,10,ROCK,1:04,2682.6,8500,1020,6.315718879,-32.63937405, 1:1000,6.315718879,-32.63937405,9.517265517,3000,407.9921756,0,0.1,5.57
4365,10,ROCK,1:04,2682.6,8500,1020,6.662512228,-32.63937405, 1:1000,6.662512228,-32.63937405,9.581139782,3000,407.9921756,0,0.1,7.89
4366,10,ROCK,1:04,2682.6,8500,1020,7.13170323,-32.63937405, 1:1000,7.13170323,-32.63937405,9.453391251,3000,407.9921756,0,0.1,8.73
4367,10,ROCK,1:04,2682.6,8500,1020,7.780410789,-32.63937405, 1:1000,7.780410789,-32.63937405,9.708888312,3000,407.9921756,0,0.1,13.26
4368,10,ROCK,1:04,2667.3,8451.520913,1020,4.744949003,-32.63937405, 1:1000,4.744949003,-32.63937405,15.58532071,3000,407.9921756,0,0.1,7.77
4369,10,ROCK,1:04,2667.3,8451.520913,1020,5.45893531,-32.63937405, 1:1000,5.45893531,-32.63937405,16.1601891,3000,407.9921756,0,0.1,11.98
4370,10,ROCK,1:04,2667.3,8451.520913,1020,4.043202461,-32.63937405, 1:1000,4.043202461,-32.63937405,15.9685663,3000,407.9921756,0,0.1,5.56
4371,10,ROCK,1:04,2667.3,8451.520913,1020,2.835545621,-32.63937405, 1:1000,2.835545621,-32.63937405,16.1601891,3000,407.9921756,0,0.1,1.91
4372,10,ROCK,1:04,2667.3,8451.520913,1020,6.417716923,-32.63937405, 1:1000,6.417716923,-32.63937405,16.1601891,3000,407.9921756,0,0.1,25.96
4373,10,ROCK,1:04,2667.3,8451.520913,1020,4.953025012,-32.63937405, 1:1000,4.953025012,-32.63937405,9.07014566,3000,407.9921756,0,0.1,3.2
4374,10,ROCK,1:04,2667.3,8451.520913,1020,7.021545343,-32.63937405, 1:1000,7.021545343,-32.63937405,9.517265517,3000,407.9921756,0,0.1,7.77
4375,10,ROCK,1:04,2667.3,8451.520913,1020,8.057845469,-32.63937405, 1:1000,8.057845469,-32.63937405,9.517265517,3000,407.9921756,0,0.1,10.88
4376,10,ROCK,1:04,2667.3,8451.520913,1020,6.042364121,-32.63937405, 1:1000,6.042364121,-32.63937405,9.07014566,3000,407.9921756,0,0.1,6.46
4377,10,ROCK,1:04,2667.3,8451.520913,1020,5.438535701,-32.63937405, 1:1000,5.438535701,-32.63937405,9.07014566,3000,407.9921756,0,0.1,3.9
4378,10,ROCK,1:04,2667.3,8451.520913,1020,6.205560991,-32.63937405, 1:1000,6.205560991,-32.63937405,12.51935598,3000,407.9921756,0,0.1,10.76
4379,10,ROCK,1:04,2667.3,8451.520913,1020,4.765348611,-32.63937405, 1:1000,4.765348611,-32.63937405,12.26385892,3000,407.9921756,0,0.1,4.67
4380,10,ROCK,1:04,2667.3,8451.520913,1020,3.606650833,-32.63937405, 1:1000,3.606650833,-32.63937405,12.51935598,3000,407.9921756,0,0.1,2.15
4381,10,ROCK,1:04,2667.3,8451.520913,1020,5.532373902,-32.63937405, 1:1000,5.532373902,-32.63937405,12.39160745,3000,407.9921756,0,0.1,8.53
4382,10,ROCK,1:04,2667.3,8451.520913,1020,7.360178848,-32.63937405, 1:1000,7.360178848,-32.63937405,12.51935598,3000,407.9921756,0,0.1,20.08
4383,10,ROCK,1:04,2667.3,8451.520913,1020,6.254520052,-32.63937405, 1:1000,6.254520052,-32.63937405,12.51935598,3000,407.9921756,0,0.1,3.93
4384,10,ROCK,1:04,2667.3,8451.520913,1020,7.368338692,-32.63937405, 1:1000,7.368338692,-32.63937405,12.77485304,3000,407.9921756,0,0.1,6.02
4385,10,ROCK,1:04,2667.3,8451.520913,1020,6.29531927,-32.63937405, 1:1000,6.29531927,-32.63937405,12.77485304,3000,407.9921756,0,0.1,11.64
4386,10,ROCK,1:04,2667.3,8451.520913,1020,6.238200365,-32.63937405, 1:1000,6.238200365,-32.63937405,12.51935598,3000,407.9921756,0,0.1,11.13
4387,10,ROCK,1:04,2667.3,8451.520913,1020,6.250440131,-32.63937405, 1:1000,6.250440131,-32.63937405,12.51935598,3000,407.9921756,0,0.1,10.47
4388,10,ROCK,1:06,2682.6,8500,1020,6.972586282,-32.63937405, 1:1000,6.972586282,-32.63937405,16.1601891,3000,407.9921756,0,0.1,6.64
4389,10,ROCK,1:06,2682.6,8500,1020,9.273662152,-32.63937405, 1:1000,9.273662152,-32.63937405,15.9685663,3000,407.9921756,0,0.1,21.47
4390,10,ROCK,1:06,2682.6,8500,1020,4.642950959,-32.63937405, 1:1000,4.642950959,-32.63937405,16.1601891,3000,407.9921756,0,0.1,2.81
4391,10,ROCK,1:06,2682.6,8500,1020,8.20064273,-32.63937405, 1:1000,8.20064273,-32.63937405,16.1601891,3000,407.9921756,0,0.1,13.29
4392,10,ROCK,1:06,2682.6,8500,1020,7.192902056,-32.63937405, 1:1000,7.192902056,-32.63937405,19.67327369,3000,407.9921756,0,0.1,15.53
4393,10,ROCK,1:06,2682.6,8500,1020,4.76126869,-32.63937405, 1:1000,4.76126869,-32.63937405,19.67327369,3000,407.9921756,0,0.1,5.07
4394,10,ROCK,1:06,2682.6,8500,1020,6.115802713,-32.63937405, 1:1000,6.115802713,-32.63937405,19.67327369,3000,407.9921756,0,0.1,8.6
4395,10,ROCK,1:06,2682.6,8500,1020,3.418974432,-32.63937405, 1:1000,3.418974432,-32.63937405,19.67327369,3000,407.9921756,0,0.1,1.25
4396,10,ROCK,1:06,2682.6,8500,1020,9.575576362,-32.63937405, 1:1000,9.575576362,-32.63937405,13.73296702,3000,407.9921756,0,0.1,17.42
4397,10,ROCK,1:06,2682.6,8500,1020,7.311219787,-32.63937405, 1:1000,7.311219787,-32.63937405,13.73296702,3000,407.9921756,0,0.1,10.4
4398,10,ROCK,1:06,2682.6,8500,1020,4.92446556,-32.63937405, 1:1000,4.92446556,-32.63937405,13.86071555,3000,407.9921756,0,0.1,2.61
4399,10,ROCK,1:06,2682.6,8500,1020,6.115802713,-32.63937405, 1:1000,6.115802713,-32.63937405,13.73296702,3000,407.9921756,0,0.1,6.56
4400,10,ROCK,1:06,2682.6,8500,1020,10.30588236,-32.63937405, 1:1000,10.30588236,-32.63937405,13.86071555,3000,407.9921756,0,0.1,20.81
4401,10,ROCK,1:06,2682.6,8500,1020,7.813050163,-32.63937405, 1:1000,7.813050163,-32.63937405,11.43349347,3000,407.9921756,0,0.1,10.73
4402,10,ROCK,1:06,2682.6,8500,1020,8.649434123,-32.63937405, 1:1000,8.649434123,-32.63937405,11.81673906,3000,407.9921756,0,0.1,9.03
4403,10,ROCK,1:06,2682.6,8500,1020,9.959089007,-32.63937405, 1:1000,9.959089007,-32.63937405,12.26385892,3000,407.9921756,0,0.1,17.35
4404,10,ROCK,1:06,2682.6,8500,1020,6.197401148,-32.63937405, 1:1000,6.197401148,-32.63937405,9.453391251,3000,407.9921756,0,0.1,1.74
4405,10,ROCK,1:06,2682.6,8500,1020,7.278580413,-32.63937405, 1:1000,7.278580413,-32.63937405,9.836636843,3000,407.9921756,0,0.1,3.84
4406,10,ROCK,1:06,2682.6,8500,1020,8.50255694,-32.63937405, 1:1000,8.50255694,-32.63937405,9.964385373,3000,407.9921756,0,0.1,6.88
4407,10,ROCK,1:06,2682.6,8500,1020,7.87424899,-32.63937405, 1:1000,7.87424899,-32.63937405,11.68899053,3000,407.9921756,0,0.1,7.89
4408,10,ROCK,1:03,2667.3,8451.520913,1020,3.859605982,-32.63937405, 1:1000,3.859605982,-32.63937405,16.1601891,3000,407.9921756,0,0.5,0.99
4409,10,ROCK,1:03,2667.3,8451.520913,1020,4.259438314,-32.63937405, 1:1000,4.259438314,-32.63937405,16.1601891,3000,407.9921756,0,0.5,2.55
4410,10,ROCK,1:03,2667.3,8451.520913,1020,4.94894509,-32.63937405, 1:1000,4.94894509,-32.63937405,16.1601891,3000,407.9921756,0,0.5,5.06
4411,10,ROCK,1:03,2667.3,8451.520913,1020,5.858767642,-32.63937405, 1:1000,5.858767642,-32.63937405,16.1601891,3000,407.9921756,0,0.5,8.96
4412,10,ROCK,1:03,2667.3,8451.520913,1020,7.311219787,-32.63937405, 1:1000,7.311219787,-32.63937405,16.1601891,3000,407.9921756,0,0.5,20.92
4413,10,ROCK,1:03,2667.3,8451.520913,1020,6.20148107,-32.63937405, 1:1000,6.20148107,-32.63937405,9.325642721,3000,407.9921756,0,0.5,3.63
4414,10,ROCK,1:03,2667.3,8451.520913,1020,6.903227612,-32.63937405, 1:1000,6.903227612,-32.63937405,9.261768456,3000,407.9921756,0,0.5,5.12
4415,10,ROCK,1:03,2667.3,8451.520913,1020,5.218219926,-32.63937405, 1:1000,5.218219926,-32.63937405,9.197894191,3000,407.9921756,0,0.5,2.04
4416,10,ROCK,1:03,2667.3,8451.520913,1020,5.989325138,-32.63937405, 1:1000,5.989325138,-32.63937405,13.15809863,3000,407.9921756,0,0.5,5.44
4417,10,ROCK,1:03,2667.3,8451.520913,1020,7.254100883,-32.63937405, 1:1000,7.254100883,-32.63937405,13.0303501,3000,407.9921756,0,0.5,13.8
4418,10,ROCK,1:03,2667.3,8451.520913,1020,6.609473245,-32.63937405, 1:1000,6.609473245,-32.63937405,13.0303501,3000,407.9921756,0,0.5,8.56
4419,10,ROCK,1:03,2667.3,8451.520913,1020,5.324297892,-32.63937405, 1:1000,5.324297892,-32.63937405,13.15809863,3000,407.9921756,0,0.5,4.18
4420,10,ROCK,1:03,2667.3,8451.520913,1020,4.332876905,-32.63937405, 1:1000,4.332876905,-32.63937405,13.0303501,3000,407.9921756,0,0.5,1.85
4421,10,ROCK,1:03,2667.3,8451.520913,1020,7.57233478,-32.63937405, 1:1000,7.57233478,-32.63937405,13.0303501,3000,407.9921756,0,0.5,18.31
4422,10,ROCK,1:02,2667.3,8451.520913,1020,3.659689815,-32.63937405, 1:1000,3.659689815,-32.63937405,12.45548172,3000,407.9921756,0,0.5,2.05
4423,10,ROCK,1:02,2667.3,8451.520913,1020,4.194159566,-32.63937405, 1:1000,4.194159566,-32.63937405,12.39160745,3000,407.9921756,0,0.5,4.2
4424,10,ROCK,1:02,2667.3,8451.520913,1020,4.700069863,-32.63937405, 1:1000,4.700069863,-32.63937405,12.39160745,3000,407.9921756,0,0.5,6.74
4425,10,ROCK,1:02,2667.3,8451.520913,1020,5.634371946,-32.63937405, 1:1000,5.634371946,-32.63937405,12.45548172,3000,407.9921756,0,0.5,15.35
4426,10,ROCK,1:02,2667.3,8451.520913,1020,5.324297892,-32.63937405, 1:1000,5.324297892,-32.63937405,12.45548172,3000,407.9921756,0,0.5,12.21
4427,10,ROCK,1:02,2667.3,8451.520913,1020,4.598071819,-32.63937405, 1:1000,4.598071819,-32.63937405,16.09631483,3000,407.9921756,0,0.5,5.66
4428,10,ROCK,1:02,2667.3,8451.520913,1020,3.69232919,-32.63937405, 1:1000,3.69232919,-32.63937405,15.9685663,3000,407.9921756,0,0.5,1.67
4429,10,ROCK,1:02,2667.3,8451.520913,1020,5.099902195,-32.63937405, 1:1000,5.099902195,-32.63937405,16.1601891,3000,407.9921756,0,0.5,13.17
4430,10,ROCK,1:02,2667.3,8451.520913,1020,4.234958783,-32.63937405, 1:1000,4.234958783,-32.63937405,16.09631483,3000,407.9921756,0,0.5,4.06
4431,10,ROCK,1:02,2667.3,8451.520913,1020,4.659270646,-32.63937405, 1:1000,4.659270646,-32.63937405,8.878522864,3000,407.9921756,0,0.5,2.85
4432,10,ROCK,1:02,2667.3,8451.520913,1020,5.565013276,-32.63937405, 1:1000,5.565013276,-32.63937405,8.94239713,3000,407.9921756,0,0.5,7.11
4433,10,ROCK,1:02,2667.3,8451.520913,1020,6.487075593,-32.63937405, 1:1000,6.487075593,-32.63937405,9.325642721,3000,407.9921756,0,0.5,16.13
4434,10,ROCK,1:02,2667.3,8451.520913,1020,3.708648877,-32.63937405, 1:1000,3.708648877,-32.63937405,9.07014566,3000,407.9921756,0,0.5,1.2
4435,10,ROCK,1:02,2667.3,8451.520913,1020,5.042783291,-32.63937405, 1:1000,5.042783291,-32.63937405,9.006271395,3000,407.9921756,0,0.5,4.1
4436,10,ROCK,01:01.5,2667.3,8451.520913,1020,4.614391506,-32.63937405, 1:1000,4.614391506,-32.63937405,16.35181189,3000,407.9921756,0,0.5,14.89
4437,10,ROCK,01:01.5,2667.3,8451.520913,1020,3.512812632,-32.63937405, 1:1000,3.512812632,-32.63937405,16.1601891,3000,407.9921756,0,0.5,2.73
